Entry_ID,InChIKey,SMILES,Solubility,Source,smiles_canon
13470,POZRVZJJTULAOH-UHFFFAOYSA-N,CC12CC3=C(ON=C3)C=C1CCC4C2CCC5(C)C4CCC5(O)C#C,-5.5096243000000005,Data4,C#CC1(O)CCC2C3CCC4=Cc5oncc5CC4(C)C3CCC21C
13471,PZXAQHCWXLHKAY-UHFFFAOYSA-N,CC(C)(C)C(=O)OC1(CCC2C3CCC4=CC(=O)CCC4C3CCC12C)C#C,-7.160000002,Data4,C#CC1(OC(=O)C(C)(C)C)CCC2C3CCC4=CC(=O)CCC4C3CCC21C
13472,GXRZIMHKGDIBEW-UHFFFAOYSA-N,C#CC1(CCCCC1)OC(=O)N,-1.8252130853333333,Data2,C#CC1(OC(N)=O)CCCCC1
13473,UCGUPPBDCWQZJE-UHFFFAOYSA-N,C#CC1=CC(N(C(C1)(C)C)C)(C)C,-1.828730941,Data3,C#CC1=CC(C)(C)N(C)C(C)(C)C1
13474,WFYPICNXBKQZGB-UHFFFAOYSA-N,C=CC#C,-1.4639089725,Data2,C#CC=C
13475,YORCIIVHUBAYBQ-UHFFFAOYSA-N,BrCC#C,-0.9022,Data4,C#CCBr
13476,KDKYADYSIPSCCQ-UHFFFAOYSA-N,CCC#C,-1.263411695,Data3,C#CCC
13477,MIRHIEAGDGUXKL-UHFFFAOYSA-N,C#CCC1(CCCCC1)OC(=O)N,-2.883493726,Data2,C#CCC1(OC(N)=O)CCCCC1
13478,SMKRKQBMYOFFMU-DRXWIORDSA-N,CC1=C(C(=O)CC1OC(=O)[C@H]2[C@@H](C2(C)C)C=C(C)C)CC#C,-4.5746,Data2,C#CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O
13479,RSPZSDWVQWRAEF-UHFFFAOYSA-N,C#CCCCC#C,-1.746982132,Data2,C#CCCCC#C
13480,DMOVPHYFYSASTC-UHFFFAOYSA-N,C#CCCCCCC#C,-2.9829972275000003,Data2,C#CCCCCCC#C
13481,IAJHEMNFBQPVCL-UHFFFAOYSA-N,FCCCCCCCC#C,-3.595444311,Data3,C#CCCCCCCCF
13482,RIUFVBVJZNDZOJ-UHFFFAOYSA-N,FCCCCCC#C,-2.552375394,Data2,C#CCCCCCF
13483,YDUGWJMUYOGFLN-UHFFFAOYSA-N,FCCCCC#C,-2.031174327,Data2,C#CCCCCF
13484,FOUWCSDKDDHKQP-UHFFFAOYSA-N,C#CCN1C(=O)COC2=CC(=C(C=C21)N3C(=O)C4=C(C3=O)CCCC4)F,-5.298299999999999,Data2,C#CCN1C(=O)COc2cc(F)c(N3C(=O)C4=C(CCCC4)C3=O)cc21
13485,VPRAQYXPZIFIOH-UHFFFAOYSA-N,CC(=CC1C(C1(C)C)C(=O)OCN2C(=O)CN(C2=O)CC#C)C,-3.5321,Data2,C#CCN1CC(=O)N(COC(=O)C2C(C=C(C)C)C2(C)C)C1=O
13486,LEHGCEPMNDWJMX-QXMHVHEDSA-N,C#CCNC(=O)/C(=C(\C1CCCCC1)/C)/C,-2.971015285,Data2,C#CCNC(=O)C(C)=C(C)C1CCCCC1
13487,LEHGCEPMNDWJMX-VAWYXSNFSA-N,C#CCNC(=O)/C(=C(/c1ccccc1)\C)/C,-2.971015285,Data3,C#CCNC(=O)C(C)=C(C)c1ccccc1
13488,ZBIWEHXTTKECOE-UHFFFAOYSA-N,C#CCNC(=O)OCC(COC(=O)N)(CC)C,-1.964352836,Data2,C#CCNC(=O)OCC(C)(CC)COC(N)=O
13489,NUXWIIFYEUCZKQ-UHFFFAOYSA-N,CCCC(COC(=O)N)(COC(=O)NCC#C)C,-2.486545718,Data2,C#CCNC(=O)OCC(C)(CCC)COC(N)=O
13490,OYMJHUCUQXLOTC-UHFFFAOYSA-N,CCCCC(COC(=O)N)(COC(=O)NCC#C)C,-3.00864678,Data2,C#CCNC(=O)OCC(C)(CCCC)COC(N)=O
13491,MHUKGVQDAKFWOK-UHFFFAOYSA-N,C#CCNC(=O)OCC(C(CC)C)(CO)C,-2.527947182,Data3,C#CCNC(=O)OCC(C)(CO)C(C)CC
13492,OXZTXUBLTWIENJ-UHFFFAOYSA-N,CC(C(COC(=O)N)(COC(=O)NCC#C)C)C,-1.125450766,Data2,C#CCNC(=O)OCC(C)(COC(N)=O)C(C)C
13493,ALODHPFRWSUBCD-UHFFFAOYSA-N,C#CCNC(=O)OCC(C(CC)C)(COC(=O)N)C,-2.944754278,Data3,C#CCNC(=O)OCC(C)(COC(N)=O)C(C)CC
13494,KQFSLSHCXZRAJU-UHFFFAOYSA-N,CCCCC(COC(=O)N)(COC(=O)NCC#C)CC,-3.529583095,Data2,C#CCNC(=O)OCC(CC)(CCCC)COC(N)=O
13495,TVDSBUOJIPERQY-UHFFFAOYSA-N,OCC#C,1.2511734534999999,Data4,C#CCO
13496,JBDHZKLJNAIJNC-UHFFFAOYSA-N,CC(OC1=CC=C(OC2=NC=C(Cl)C=C2F)C=C1)C(=O)OCC#C,-5.011114540333334,Data4,C#CCOC(=O)C(C)Oc1ccc(Oc2ncc(Cl)cc2F)cc1
13497,FZRBKIRIBLNOAM-WHVZTFIZSA-N,CC(C)CCCC(C)C\C=C\C(C)=C\C(=O)OCC#C,-4.72389948,Data4,C#CCOC(=O)C=C(C)C=CCC(C)CCCC(C)C
13498,RIZZXCJMFIGMON-UHFFFAOYSA-N,CC(=O)OCC#C,-0.416485581,Data2,C#CCOC(C)=O
13499,ZYHMJXZULPZUED-UHFFFAOYSA-N,CC(C)(C)C1=CC=C(C=C1)OC2CCCCC2OS(=O)OCC#C,-6.02911239,Data2,C#CCOS(=O)OC1CCCCC1Oc1ccc(C(C)(C)C)cc1
13500,DVOODWOZJVJKQR-UHFFFAOYSA-N,CC(C)(C)C1=NN(C(=O)O1)C2=C(Cl)C=C(Cl)C(=C2)OCC#C,-5.962400000000001,Data4,C#CCOc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl
13501,XOEMATDHVZOBSG-UHFFFAOYSA-N,C#CCOC1=C(C=C(C(=C1)N2C(=O)N3CCCCC3=N2)Cl)Cl,-4.325072059,Data2,C#CCOc1cc(-n2nc3n(c2=O)CCCC3)c(Cl)cc1Cl
13502,IRLPIORIFSVWIM-UHFFFAOYSA-N,CCC(C(=O)N)(SCC#C)CC,-1.951869916,Data3,C#CCSC(CC)(CC)C(N)=O
13503,UEXCJVNBTNXOEH-UHFFFAOYSA-N,C#CC1=CC=CC=C1,-2.3501155055,Data2,C#Cc1ccccc1
13504,PJANXHGTPQOBST-VAWYXSNFSA-N,C(=C\c1ccccc1)/c1ccccc1,-5.7916521055,Data1,C(=Cc1ccccc1)c1ccccc1
13505,UMILHIMHKXVDGH-UHFFFAOYSA-N,O(CCOCC1OC1)CCOCCOCC1OC1,0.581198398,Data3,C(COCCOCC1CO1)OCCOCC1CO1
13506,KPVMGWQGPJULFL-UHFFFAOYSA-N,C1CCN(CC1)C1=CCCCC1,-2.460065682,Data3,C1=C(N2CCCCC2)CCCC1
13507,SOPPBXUYQGUQHE-JTQLQIEISA-N,C1N[C@@H](CC=C1)c2cccnc2,0.7952916365,Data4,C1=CCC(c2cccnc2)NC1
13508,ZSWFCLXCOIISFI-UHFFFAOYSA-N,C1C=CC=C1,-1.7763462735,Data2,C1=CCC=C1
13509,ZXIJMRYMVAMXQP-UHFFFAOYSA-N,C1CCC=CCC1,-3.174498593666667,Data3,C1=CCCCCC1
13510,AWAPQLQRGOLHTD-UHFFFAOYSA-N,C1CCC2(CC1)OCCS2,-2.898338422,Data2,C1CCC2(CC1)OCCS2
13511,NNBZCPXTIHJBJL-UHFFFAOYSA-N,C1CCC2CCCCC2C1,-5.191258681333333,Data2,C1CCC2CCCCC2C1
13512,POTIYWUALSJREP-BDAKNGLRSA-N,C1CC[C@@H]2NCCC[C@H]2C1,-1.083033087,Data4,C1CCC2NCCCC2C1
13513,FAEFMMUOKVKFBE-UHFFFAOYSA-N,C1CCN(CC1)SSN1CCCCC1,-2.341347657,Data3,C1CCN(SSN2CCCCC2)CC1
13514,NOWKCMXCCJGMRR-UHFFFAOYSA-N,C1CN1,1.365812564,Data2,C1CN1
13515,PXZAWHSJYIECNQ-UHFFFAOYSA-N,C1CN1P1(=NP(=NP(=N1)(N1CC1)N1CC1)(N1CC1)N1CC1)N1CC1,-3.754399482,Data2,C1CN1P1(N2CC2)=NP(N2CC2)(N2CC2)=NP(N2CC2)(N2CC2)=N1
13516,IUCJMVBFZDHPDX-UHFFFAOYSA-N,C1CN1C2=NC(=NC(=N2)N3CC3)N4CC4,0.2919223795,Data2,C1CN1c1nc(N2CC2)nc(N2CC2)n1
13517,IMNIMPAHZVJRPE-UHFFFAOYSA-N,C1CN2CCN1CC2,0.603148539,Data2,C1CN2CCN1CC2
13518,NKPKVNRBHXOADG-UHFFFAOYSA-N,C1CN2CCOB(O1)OCC2,0.804166742,Data3,C1CN2CCOB(O1)OCC2
13519,MDAXKAUIABOHTD-UHFFFAOYSA-N,C1CNCCNCCCNCCNC1,0.698254009,Data2,C1CNCCNCCCNCCNC1
13520,IAYPIBMASNFSPL-UHFFFAOYSA-N,C1CO1,1.3560270435000001,Data4,C1CO1
13521,AHHWIHXENZJRFG-UHFFFAOYSA-N,C1COC1,1.2359866959999999,Data4,C1COC1
13522,YVSCOIUNVKGTND-UHFFFAOYSA-N,C1CC2(CCCO2)OC1,-0.10779206366666667,Data2,C1COC2(C1)CCCO2
13523,RYHBNJHYFVUHQT-UHFFFAOYSA-N,C1COCCO1,1.0549873994999999,Data4,C1COCCO1
13524,NLMDJJTUQPXZFG-UHFFFAOYSA-N,C1NCCOCCOCCNCCOCCOC1,0.581118915,Data2,C1COCCOCCNCCOCCOCCN1
13525,WNXJIVFYUVYPPR-UHFFFAOYSA-N,C1COCO1,1.13,Data2,C1COCO1
13526,LOZWAPSEEHRYPG-UHFFFAOYSA-N,C1CSCCS1,-1.6029,Data2,C1CSCCS1
13527,IMLSAISZLJGWPP-UHFFFAOYSA-N,C1SCCS1,-1.259344091,Data3,C1CSCS1
13528,WQADWIOXOXRPLN-UHFFFAOYSA-N,C1CCSCS1,-2.041782984,Data2,C1CSCSC1
13529,RRIGVQQUVAETIG-UHFFFAOYSA-N,C1NNCN2CNNCN12,-0.0128,Data4,C1NNCN2CNNCN12
13530,ZFIVKAOQEXOYFY-UHFFFAOYSA-N,C1OC1C2CO2,1.0650094584,Data4,C1OC1C1CO1
13531,BGJSXRVXTHVRSN-UHFFFAOYSA-N,C1OCOCO1,0.2892048355,Data4,C1OCOCO1
13532,VQTUBCCKSQIDNK-UHFFFAOYSA-N,CC(=C)C,-2.3293614733333334,Data2,C=C(C)C
13533,GYCMBHHDWRMZGG-UHFFFAOYSA-N,CC(=C)C#N,-0.4219120375,Data2,C=C(C)C#N
13534,SDJHPPZKZZWAKF-UHFFFAOYSA-N,CC(=C)C(=C)C,-2.400463356,Data3,C=C(C)C(=C)C
13535,VOUGEZYPVGAPBB-XQRVVYSFSA-N,CO/C(=C\C(=O)O)/C(=O)C(=C)C,-0.9298635643333334,Data3,C=C(C)C(=O)C(=CC(=O)O)OC
13536,SJMYWORNLPSJQO-UHFFFAOYSA-N,CC(=C)C(=O)OC(C)(C)C,-2.152931028,Data4,C=C(C)C(=O)OC(C)(C)C
13537,SUPCQIBBMFXVTL-UHFFFAOYSA-N,CCOC(=O)C(C)=C,-1.3454541336666666,Data4,C=C(C)C(=O)OCC
13538,RUMACXVDVNRZJZ-UHFFFAOYSA-N,CC(C)COC(=O)C(C)=C,-2.1862506246666666,Data4,C=C(C)C(=O)OCC(C)C
13539,OKKRPWIIYQTPQF-UHFFFAOYSA-N,CCC(COC(=O)C(=C)C)(COC(=O)C(=C)C)COC(=O)C(=C)C,-4.3208671485,Data2,C=C(C)C(=O)OCC(CC)(COC(=O)C(=C)C)COC(=O)C(=C)C
13540,VOZRXNHHFUQHIL-UHFFFAOYSA-N,CC(=C)C(=O)OCC1CO1,-0.6945324310000001,Data2,C=C(C)C(=O)OCC1CO1
13541,SOGAXMICEFXMKE-UHFFFAOYSA-N,CCCCOC(=O)C(=C)C,-2.365466865666667,Data2,C=C(C)C(=O)OCCCC
13542,BEWCNXNIQCLWHP-UHFFFAOYSA-N,CC(=C)C(=O)OCCNC(C)(C)C,-1.35824204,Data2,C=C(C)C(=O)OCCNC(C)(C)C
13543,WOBHKFSMXKNTIM-UHFFFAOYSA-N,CC(=C)C(=O)OCCO,-0.11427721633333333,Data2,C=C(C)C(=O)OCCO
13544,HWSSEYVMGDIFMH-UHFFFAOYSA-N,CC(=C)C(=O)OCCOCCOCCOC(=O)C(=C)C,-1.9007821765,Data2,C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C
13545,PAQSTZTUDSARQK-UHFFFAOYSA-N,OCC(COC(C(=C)C)Br)O,-1.284154904,Data3,C=C(C)C(Br)OCC(O)CO
13546,CKDMBDPJWHDRFQ-UHFFFAOYSA-N,CC(C[N+](/N=C(/C(=C)C)\[O-])(C)C)O,0.72989206,Data3,C=C(C)C([O-])=N[N+](C)(C)CC(C)O
13547,DWCJGLPGZULWPZ-GEETXFABSA-N,CC(=C)C1(O)[C@H]2OC(=O)[C@@H]1[C@]3(O)[C@H]4O[C@H]4[C@]5(CO5)[C@]3(C)[C@@H]2O,-1.42,Data4,C=C(C)C1(O)C2OC(=O)C1C1(O)C3OC3C3(CO3)C1(C)C2O
13548,CCAZWUJBLXKBAY-ULZPOIKGSA-N,CC(=C)[C@@H]1[C@H]2OC(=O)[C@@H]1[C@]3(O)[C@H]4O[C@H]4[C@]5(CO5)[C@]3(C)[C@@H]2O,-1.19,Data4,C=C(C)C1C2OC(=O)C1C1(O)C3OC3C3(CO3)C1(C)C2O
13549,VJKUPQSHOVKBCO-ZTYBEOBUSA-N,CC(=C)[C@@H]1C2OC(=O)C1[C@]3(O)CC4O[C@]45C(=O)O[C@H]2[C@]35C.CC(C)(O)[C@@H]6C7OC(=O)C6[C@]8(O)C[C@H]9O[C@]9%10C(=O)O[C@H]7[C@]8%10C,-2.167218668,Data4,C=C(C)C1C2OC(=O)C1C1(O)CC3OC34C(=O)OC2C14C.CC(C)(O)C1C2OC(=O)C1C1(O)CC3OC34C(=O)OC2C14C
13550,WKZWTZTZWGWEGE-UHFFFAOYSA-N,CC(=C)C1CCC(C(C1)O)(C)O,-0.23109356050000002,Data2,C=C(C)C1CCC(C)(O)C(O)C1
13551,MQYXUWHLBZFQQO-QGTGJCAVSA-N,CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]1CC[C@H]3[C@@]([C@]1(C)CC2)(C)CC[C@@H]1[C@]3(C)CC[C@@H](C1(C)C)O)C,-10.844816215,Data2,C=C(C)C1CCC2(C)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12
13552,STNJBCKSHOAVAJ-UHFFFAOYSA-N,CC(=C)C=O,-0.09284302800000001,Data2,C=C(C)C=O
13553,MHNNAWXXUZQSNM-UHFFFAOYSA-N,CCC(=C)C,-2.731340803,Data3,C=C(C)CC
13554,WWUVJRULCWHUSA-UHFFFAOYSA-N,CCCC(=C)C,-3.032003708,Data2,C=C(C)CCC
13555,OHXAOPZTJOUYKM-UHFFFAOYSA-N,CC(=C)CCl,-1.8107802094999998,Data4,C=C(C)CCl
13556,PTFJIKYUEPWBMS-UHFFFAOYSA-N,CCN(CC(C)=C)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,-6.14649997475,Data4,C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-]
13557,RJQFSZABCNPBQY-UHFFFAOYSA-N,CCCC(COC(=O)N)(COC(=O)NCC(=C)C)C,-3.613605878,Data3,C=C(C)CNC(=O)OCC(C)(CCC)COC(N)=O
13558,MMJRNJZURLUGLO-UHFFFAOYSA-N,CCCC(COC(=O)NCC(=C)C)(CO)C,-3.196089096,Data2,C=C(C)CNC(=O)OCC(C)(CO)CCC
13559,BYDRTKVGBRTTIT-UHFFFAOYSA-N,CC(=C)CO,0.429803117,Data4,C=C(C)CO
13560,HALWGCIWQTXDID-UHFFFAOYSA-N,CC(=C)COCC(CO)O,-0.478269514,Data2,C=C(C)COCC(O)CO
13561,FXNYSZHYMGWWEZ-UHFFFAOYSA-N,Cn1c(=O)n(CC(=C)C)c(cc1=O)N,-0.9894995873333334,Data3,C=C(C)Cn1c(N)cc(=O)n(C)c1=O
13562,YOWQWFMSQCOSBA-UHFFFAOYSA-N,CC(=C)OC,1.142002252,Data2,C=C(C)OC
13563,XYLMUPLGERFSHI-UHFFFAOYSA-N,CC(=C)c1ccccc1,-3.008042998,Data4,C=C(C)c1ccccc1
13564,LVHBHZANLOWSRM-UHFFFAOYSA-N,O=C(O)C(=C)CC(=O)O,-0.22734435899999997,Data1,C=C(CC(=O)O)C(=O)O
13565,JNHUFDXYWPRKLK-UHFFFAOYSA-N,C=C(CC(Cl)(Cl)Cl)C1=CC=CC=C1,-4.282,Data2,C=C(CC(Cl)(Cl)Cl)c1ccccc1
13566,YBXYCBGDIALKAK-UHFFFAOYSA-N,C=C(C(=O)N)Cl,-0.2104,Data2,C=C(Cl)C(N)=O
13567,FALCMQXTWHPRIH-UHFFFAOYSA-N,C=C(CCl)Cl,-1.712883563,Data2,C=C(Cl)CCl
13568,DVMKENULKFKEFR-UHFFFAOYSA-N,NC(=O)CCC(=O)C(=C)NC(=O)C,0.734722139,Data3,C=C(NC(C)=O)C(=O)CCC(N)=O
13569,ZMYIIHDQURVDRB-UHFFFAOYSA-N,C=C(C1=CC=CC=C1)C2=CC=CC=C2,-4.436,Data2,C=C(c1ccccc1)c1ccccc1
13570,GMRQFYUYWCNGIN-NKMMMXOESA-N,O[C@H]1C[C@H](O)C(=C)/C(=C\C=C\2/CCC[C@]3([C@H]2CC[C@@H]3[C@@H](CCCC(O)(C)C)C)C)/C1,-8.724897604,Data2,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)(C)O)CC(O)CC1O
13571,OFHCOWSQAMBJIW-AVJTYSNKSA-N,CC(CCC[C@H]([C@H]1CC[C@@H]2[C@]1(C)CCC/C/2=C\C=C/1\C[C@@H](O)C[C@@H](C1=C)O)C)C,-10.328598629999998,Data2,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)C)CC(O)CC1O
13572,ILFPCMXTASDZKM-YFKPBYRVSA-N,OC(=O)[C@H]1CCC(=O)C1=C,0.408417543,Data2,C=C1C(=O)CCC1C(=O)O
13573,VOOFFTMORIBISQ-UMRVURNHSA-N,OC/C/1=C\[C@H]2OC(=O)C(=C)[C@@H]2[C@H](C/C(=C/CC1)/C)OC(=O)C(CO)C,-2.2435825826666664,Data3,C=C1C(=O)OC2C=C(CO)CCC=C(C)CC(OC(=O)C(C)CO)C12
13574,WBBVXGHSWZIJST-RLQYZCPESA-N,O=C1O[C@@H]2C[C@H]3C(=CC(=O)[C@H]([C@@]3([C@@H]3[C@@]42[C@@H](C1)C(=C)[C@H]([C@@]3(OC4)O)O)C)O)C,-2.154051457,Data2,C=C1C(O)C2(O)OCC34C(CC5C(C)=CC(=O)C(O)C5(C)C23)OC(=O)CC14
13575,CRPUJAZIXJMDBK-UHFFFAOYSA-N,CC1(C2CCC(C2)C1=C)C,-4.4707734015,Data2,C=C1C2CCC(C2)C1(C)C
13576,RNYZJZKPGHQTJR-UHFFFAOYSA-N,C=C1C=CC(=O)O1,-0.9828390965,Data2,C=C1C=CC(=O)O1
13577,MECHNRXZTMCUDQ-VLOQVYPSSA-N,C[C@H](/C=C/[C@H](C)C(C)C)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C\3/C[C@H](CCC3=C)O)C,-3.8994476729999996,Data2,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)C=CC(C)C(C)C
13578,FCKJYANJHNLEEP-SRLFHJKTSA-N,O[C@H]1CCC(=C)/C(=C\C=C\2/CCC[C@]3([C@H]2CC[C@@H]3[C@@H](CCC(C(O)(C)C)O)C)C)/C1,-8.7310263745,Data3,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCC(O)C(C)(C)O
13579,BOPIMTNSYWYZOC-VNHYZAJKSA-N,C=C1CCC[C@]2([C@H]1C[C@@H](CC2)C(O)(C)C)C,-4.484352554,Data2,C=C1CCCC2(C)CCC(C(C)(C)O)CC12
13580,GSLDEZOOOSBFGP-UHFFFAOYSA-N,C=C1CCOC1=O,0.184211126,Data4,C=C1CCOC1=O
13581,WOUDXEYYJPOSNE-VKZDFBPFSA-N,OC[C@@]([C@@H]([C@@]12OCCC(=C)[C@@](C(=O)N1)(NC2=O)O)O)(O)C,-0.19711167766666668,Data3,C=C1CCOC2(C(O)C(C)(O)CO)NC(=O)C1(O)NC2=O
13582,GLFJCEVWKWQSJP-ISFNZQQKSA-N,CN(C)[C@H]1[C@@H]2[C@H]([C@@H]3C(=C)C4=C(C(=CC=C4)O)C(=C3C(=O)[C@@]2(C(=O)/C(=C(/N)\O)/C1=O)O)O)O,-1.7679488079999999,Data2,C=C1c2cccc(O)c2C(O)=C2C(=O)C3(O)C(=O)C(=C(N)O)C(=O)C(N(C)C)C3C(O)C12
13583,INLLPKCGLOXCIV-UHFFFAOYSA-N,C=CBr,-1.275,Data2,C=CBr
13584,UAHWPYUMFXYFJY-UHFFFAOYSA-N,CC(=CCCC(=C)C=C)C,-4.459172322000001,Data2,C=CC(=C)CCC=C(C)C
13585,CNCOEDDPFOAUMB-UHFFFAOYSA-N,C=CC(=O)NCO,0.8101,Data2,C=CC(=O)NCO
13586,NIXOWILDQLNWCW-UHFFFAOYSA-N,OC(=O)C=C,1.142302871,Data4,C=CC(=O)O
13587,GWZMWHWAWHPNHN-UHFFFAOYSA-N,CC(COC(=O)C=C)O,0.885794599,Data2,C=CC(=O)OCC(C)O
13588,GOXQRTZXKQZDDN-UHFFFAOYSA-N,CCCCC(CC)COC(=O)C=C,-3.265489102,Data4,C=CC(=O)OCC(CC)CCCC
13589,CQEYYJKEWSMYFG-UHFFFAOYSA-N,CCCCOC(=O)C=C,-1.8068781944999999,Data4,C=CC(=O)OCCCC
13590,OMIGHNLMNHATMP-UHFFFAOYSA-N,OCCOC(=O)C=C,0.9350464865000001,Data4,C=CC(=O)OCCO
13591,YDNLKBDXQCHOTH-UHFFFAOYSA-N,Clc1cc(Br)c(OC(=O)C=C)c2ncccc12,-4.717,Data4,C=CC(=O)Oc1c(Br)cc(Cl)c2cccnc12
13592,WHTRVMDSXBPLMD-UHFFFAOYSA-N,OCC(COC(C=C)Br)O,-0.713735462,Data3,C=CC(Br)OCC(O)CO
13593,HNVRRHSXBLFLIG-UHFFFAOYSA-N,CC(C)(C=C)O,1.0648227765,Data2,C=CC(C)(C)O
13594,HFYAEUXHCMTPOL-UHFFFAOYSA-N,CC(C=C)(CC)O,-0.767702541,Data3,C=CC(C)(O)CC
13595,YHQXBTXEYZIYOV-UHFFFAOYSA-N,C=CC(C)C,-2.731340803,Data3,C=CC(C)C
13596,CGFFKDRVHZIQHL-UHFFFAOYSA-N,C=CC(NC(=S)NNC(=S)NC)C,-1.365537735,Data2,C=CC(C)NC(=S)NNC(=S)NC
13597,XVEASTGLHPVZNA-UHFFFAOYSA-N,C=CC(CCl)Cl,-2.4736803615,Data2,C=CC(Cl)CCl
13598,FBIVTBYHXAWRQD-UHFFFAOYSA-N,CCC(C#CCl)(C=C)O,-1.118769631,Data2,C=CC(O)(C#CCl)CC
13599,HMCVHEYVNMVFDP-UHFFFAOYSA-N,CCOC(=O)C(C=C)O,0.362705226,Data2,C=CC(O)C(=O)OCC
13600,SZKVYEHTIWILMA-UHFFFAOYSA-N,CC(C)C(C=C)O,-0.5149864445000001,Data2,C=CC(O)C(C)C
13601,VHVMXWZXFBOANQ-UHFFFAOYSA-N,CCC(O)C=C,0.019785172,Data4,C=CC(O)CC
13602,BVOSSZSHBZQJOI-UHFFFAOYSA-N,CCCC(C=C)O,-0.59599999,Data2,C=CC(O)CCC
13603,TXECTBGVEUDNSL-UHFFFAOYSA-N,CC(=O)OC(OC(C)=O)C=C,-1.2449,Data4,C=CC(OC(C)=O)OC(C)=O
13604,ZRZNJUXESFHSIO-JKZASVEESA-N,OCC(=O)O[C@@H]1C[C@@](C)(C=C)[C@@H](O)[C@@H](C23[C@H](C1(C)[C@H](C)CC2)C(=O)CC3)C,-4.647330882,Data2,C=CC1(C)CC(OC(=O)CO)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O
13605,UURAUHCOJAIIRQ-QGLSALSOSA-N,CCN(CCSCC(=O)O[C@@H]1C[C@@](C)(C=C)[C@@H](O)[C@@H]([C@]23[C@H]([C@@]1(C)[C@H](C)CC2)C(=O)CC3)C)CC,-5.851082475,Data2,C=CC1(C)CC(OC(=O)CSCCN(CC)CC)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O
13606,OPFTUNCRGUEPRZ-QLFBSQMISA-N,C=C[C@]1(C)CC[C@H](C[C@H]1C(=C)C)C(=C)C,-7.242203637,Data3,C=CC1(C)CCC(C(=C)C)CC1C(=C)C
13607,FSCWZHGZWWDELK-LBPRGKRZSA-N,C=C[C@]1(C)OC(=O)N(C1=O)c1cc(Cl)cc(c1)Cl,-4.956643667,Data3,C=CC1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O
13608,ZXKHOVDDJMJXQP-UHFFFAOYSA-N,C=CC1(O)CCCCC1,-1.701382192,Data3,C=CC1(O)CCCCC1
13609,BPYKTIZUTYGOLE-IFADSCNNSA-N,C=CC1=C(C)/C(=C/c2[nH]c(c(c2C)CCC(=O)O)Cc2[nH]c(c(c2CCC(=O)O)C)/C=C/2\NC(=O)C(=C2C=C)C)/NC1=O,-4.8126820786666675,Data3,C=CC1=C(C)C(=Cc2[nH]c(Cc3[nH]c(C=C4NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O)c(CCC(=O)O)c2C)NC1=O
13610,BBDKZWKEPDTENS-UHFFFAOYSA-N,C=CC1CCC=CC1,-3.3350884865,Data2,C=CC1CC=CCC1
13611,SRFCUPVBYYAMIL-UHFFFAOYSA-N,COC1=CC2=C(C=CN=C2C=C1)C(=O)C3CC4CCN3CC4C=C,-5.0311436245,Data2,C=CC1CN2CCC1CC2C(=O)c1ccnc2ccc(OC)cc12
13612,AKYHKWQPZHDOBW-UHFFFAOYSA-N,COc1ccc2nccc(C(O)C3CC4CCN3CC4C=C)c2c1.O[S](O)(=O)=O,-1.5985166515,Data4,C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12.O=S(=O)(O)O
13613,WBBHOISPYYYBTC-IDJJGHEZSA-N,OS(=O)(=O)O.C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@@H](c1ccnc2c1cccc2)O.C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@@H](c1ccnc2c1cccc2)O,-3.115062656,Data3,C=CC1CN2CCC1CC2C(O)c1ccnc2ccccc12.C=CC1CN2CCC1CC2C(O)c1ccnc2ccccc12.O=S(=O)(O)O
13614,STSRVFAXSLNLLI-ARJAWSKDSA-N,C=C\C=C/C#N,-0.722092612,Data4,C=CC=CC#N
13615,ROVGZAWFACYCSP-VUMXUWRFSA-N,CC1=C(C(=O)C[C@@H]1OC(=O)[C@@H]2[C@H](C2(C)C)C=C(C)C)C/C=C\C=C,-6.2154762465,Data2,C=CC=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O
13616,VXNZUUAINFGPBY-UHFFFAOYSA-N,CCC=C,-2.094882698333333,Data4,C=CCC
