,smiles_canon,Solubility,occurence
1762,CN(C=O)c1ccc(S(=O)(=O)N(C)C)cc1,-2.37,1.0
1770,CCCC(=O)OCn1cc2c(=O)[nH]cnc2n1,-2.2,1.0
1772,CCCC(=O)OCn1ncc2c(=O)[nH]cnc21,-2.83,1.0
1786,CC(=O)OCCOCn1cnc2c(=O)[nH]c(N)nc21,-2.7,1.0
1789,CCC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,-2.48,1.0
1797,O=C(c1ccccc1)n1c(=O)[nH]cc(F)c1=O,-2.26,1.0
1807,CCn1cc(C(=O)OC)c(=O)c2ccc(C)nc21,-2.7,1.0
1809,O=C(OCc1ccccc1)n1cc(F)c(=O)[nH]c1=O,-2.82,1.0
1811,O=C(Oc1ccccc1)n1cc(F)c(=O)[nH]c1=O,-2.44,1.0
1812,CCCCC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,-2.85,1.0
1813,CCN(CC)CC(=O)OCn1ncc2c(=O)[nH]cnc21,-1.79,1.0
1819,CCCCCC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,-2.95,1.0
1820,CC(=O)Nc1ncc2ncn(COCCOC(C)=O)c2n1,-0.73,1.0
1827,O=C(OCn1c(=O)[nH]cc(F)c1=O)Oc1ccccc1,-2.45,1.0
1829,CCCCCCC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,-3.68,1.0
1830,CCCCCCC(=O)N(C)S(=O)(=O)c1ccc(N(C)C)cc1,-3.68,1.0
1832,CCCCCCCC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,-3.59,1.0
1834,CC(=O)OCn1cc2c(=O)n(COC(C)=O)cnc2n1,-1.99,1.0
1836,COc1ccc2cc(C(C)C(=O)OCC(N)=O)ccc2c1,-3.93,1.0
1844,CC(=O)Nc1nc2c(ncn2COCCOC(C)=O)c(=O)[nH]1,-2.14,1.0
1847,COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,-4.11,1.0
1854,COc1ccc2cc(C(C)C(=O)OCC(=O)N(C)C)ccc2c1,-4.9,1.0
1859,CCn1cc(C(=O)OCOC(C)=O)c(=O)c2ccc(C)nc21,-2.49,1.0
1865,CCC(=O)OCOC(=O)c1cn(CC)c2nc(C)ccc2c1=O,-2.83,1.0
1867,CCN(CC)C(=O)COC(=O)C(C)c1ccc2cc(OC)ccc2c1,-4.46,1.0
1868,COc1ccc2cc(C(C)C(=O)OCC(=O)N(C)CCO)ccc2c1,-3.39,1.0
1880,COC(=O)n1c(-c2cscn2)nc2ccccc21,-3.11,1.0
1882,CCCC(=O)OCOC(=O)c1cn(CC)c2nc(C)ccc2c1=O,-2.95,1.0
1883,Clc1ccc(Oc2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1,-8.44,1.0
1886,CCn1cc(C(=O)OCOC(=O)C(C)C)c(=O)c2ccc(C)nc21,-3.02,1.0
1889,Clc1ccc(Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1,-8.94,1.0
1897,CCOC(=O)n1c(-c2cscn2)nc2ccccc21,-2.92,1.0
1900,COc1ccc2cc(C(C)C(=O)OCC(=O)N(CCO)CCO)ccc2c1,-2.96,1.0
1905,COc1ccc2cc(C(C)C(=O)OCC(=O)N(C)CC(N)=O)ccc2c1,-3.78,1.0
1908,CCCCNC(=O)Oc1cc(C=C(C#N)C(=O)N(CC)CC)cc([N+](=O)[O-])c1O,-2.32,1.0
1912,CCN(CC)C(=O)C(C#N)=Cc1cc(OC(=O)NC(C)(C)C)c(O)c([N+](=O)[O-])c1,-3.53,1.0
1916,CC(C)COC(=O)n1c(-c2cscn2)nc2ccccc21,-4.17,1.0
1930,COc1ccc2[nH]c(S(=O)Cc3ncc(C)c(OC)c3C)nc2c1,-4.28,1.0
1933,Nc1nc2c(ncn2COCCOC(=O)c2ccc(CN3CCOCC3)cc2)c(=O)[nH]1,-2.75,1.0
1935,O=[N+]([O-])c1ccc(ON=Cc2cc(Br)c(O)c(Br)c2)c([N+](=O)[O-])c1,-5.19,1.0
1943,CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,-6.33,1.0
1957,CC(C=NO)=NO,-0.35,1.0
1964,CC(Br)=CC(=O)O,-0.6,1.0
1968,CC(=NO)C(C)=NO,-2.16,1.0
1973,CC(I)=CC(=O)O,-1.16,1.0
1999,O=C(O)C(S)=CC1CCCCC1,-2.67,1.0
2004,O=C(O)C1CCCCC1C(=O)O,-1.94,1.0
2005,Nc1cccc(N)n1,-0.08,1.0
2015,C=CCC(CC)(C(=O)NC(N)=O)C(=O)OC,-1.92,1.0
2020,Nc1c[nH]c(=O)[nH]c1=O,-2.41,1.0
2025,Nc1nc(N)[nH]c(=O)n1,-3.23,1.0
2033,CCCC1(CC)C(=O)NC(=S)NC1=O,-2.8,1.0
2041,CCCCC1(CC)C(=O)NC(=S)NC1=O,-3.14,1.0
2042,Oc1cccc(N=C=S)c1,-1.99,1.0
2049,N#Cc1cccc(C(=O)O)c1,-2.63,1.0
2051,CNC(=O)NC(=O)C(C)(C(=O)OC)C1=CCCCC1,-2.68,1.0
2052,CCCCCC1(CC)C(=O)NC(=S)NC1=O,-3.71,1.0
2053,OCNC(=S)c1ccccc1,-1.14,1.0
2060,O=C(O)c1occc1Br,-1.17,1.0
2061,Cc1nc(Cl)ncc1N(C)C,-1.26,1.0
2063,CCCCCCC1(CC)C(=O)NC(=S)NC1=O,-4.08,1.0
2064,O=C1NC(=O)C2(CCCCCCCCC2)C(=O)N1,-4.59,1.0
2065,CC12CCC3C(CC=C4CC(OC=O)CCC43C)C1CCC2=O,-4.41,1.0
2070,CC12CCC(=O)CC1CCC1C2CCC2(C)C(OC=O)CCC12,-5.32,1.0
2073,COc1ccc(C(=O)NCO)cc1,-1.22,1.0
2076,COc1cccc(C(=O)NCO)c1,-1.29,1.0
2084,Cc1ncnc2[nH]cnc12,0.17,1.0
2088,Nc1ncc2nc[nH]c2n1,-1.21,1.0
2089,Nc1nc2cncnc2[nH]1,-2.43,1.0
2091,O=C(O)C(S)Cc1ccccc1,-1.56,1.0
2094,O=c1ncc2nc[nH]c2[nH]1,-1.72,1.0
2107,CC(CCC(=O)O)C1CCC2C3C(O)CC4CCCCC4(C)C3CCC12C,-6.46,1.0
2109,CC(=O)OC(OC(C)=O)C(OC(C)=O)OC(C)=O,-4.52,1.0
2110,S=C=Nc1cccc(N=C=S)c1,-4.7,1.0
2112,N#CC(C#N)=NNc1cccc(O)c1,-2.95,1.0
2113,COc1ncc2[nH]cnc2n1,-1.48,1.0
2114,CCc1cc(CC)cc(OC(=O)NC)c1,-3.32,1.0
2124,CC(C)Nc1nc(NC(C)C)[nH]c(=O)n1,-2.81,1.0
2138,CC(=O)Oc1ccc(NC(N)=O)cc1,-2.49,1.0
2141,Nc1nc(N)c2nc[nH]c2n1,-1.8,1.0
2142,CCNc1nc(N(CC)CC)nc(=O)[nH]1,-3.64,1.0
2151,CCCNc1nc(Cl)nc(NC(C)C)n1,-3.74,1.0
2152,Nc1nc(=O)[nH]c2[nH]cnc12,-3.38,1.0
2154,O=c1[nH]cnc2nccnc12,-1.47,1.0
2159,O=c1[nH]c2nc[nH]c(=O)c2[nH]1,-2.96,1.0
2167,CCCCC(=O)NNC(=O)c1ccncc1,-1.01,1.0
2169,CCCC(=O)n1c(=O)[nH]cc(F)c1=O,-1.28,1.0
2170,CCC(=O)Oc1ccc(NC(C)=O)cc1,-2.72,1.0
2175,CCCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4C3CCC12C,-5.91,1.0
2176,CCCCC(=O)OC1CCC2(C)C(=CCC3C4CCC(=O)C4(C)CCC32)C1,-4.76,1.0
2177,CNC(=S)N(C)c1ccc(Cl)cc1C,-3.66,1.0
2178,N#[N+]c1ccc(S(=O)(=O)O)cc1,-2.42,1.0
2182,CCCOC(=O)c1ccc(NC(C)=O)cc1,-3.29,1.0
2183,CCC(=O)OCn1c(=O)[nH]cc(F)c1=O,-0.77,1.0
2187,CCCCCC(=O)NNC(=O)c1ccncc1,-1.24,1.0
2190,Cc1nc2cncnc2nc1C,-0.46,1.0
2191,S=c1cnc2cncnc2[nH]1,-2.71,1.0
2193,C[N+](C)(C)C(Cc1cnc(S)[nH]1)C(=O)[O-],-0.46,1.0
2195,CCCCC(=O)n1c(=O)[nH]cc(F)c1=O,-2.3,1.0
2197,CCCC(=O)Oc1ccc(NC(C)=O)cc1,-2.83,1.0
2202,Nc1nc2[nH]cnc2c(=S)[nH]1,-3.31,1.0
2203,CCOC(=O)OCOc1ccc(NC(C)=O)cc1,-2.43,1.0
2207,CC(C)(C)C(=O)Oc1ccccc1C(=O)O,-3.01,1.0
2208,CCCCCCC(=O)NNC(=O)c1ccncc1,-2.1,1.0
2210,Nc1nc(N)c2nc(N)[nH]c2n1,-1.52,1.0
2211,Cc1cnc2c(=O)[nH]cnc2n1,-1.56,1.0
2214,Cc1cnc2nc[nH]c(=O)c2n1,-1.65,1.0
2216,CCCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,-5.93,1.0
2217,CCCC(=O)OCn1c(=O)[nH]cc(F)c1=O,-1.13,1.0
2224,CC(=O)Oc1ccc(C=NNC(N)=O)cc1,-2.84,1.0
2225,O=c1cnc2c(=O)[nH]cnc2[nH]1,-2.82,1.0
2226,CN(C)c1cnc2cncnc2n1,-0.09,1.0
2228,O=c1cnc2nc[nH]c(=O)c2[nH]1,-2.96,1.0
2231,CCCCCCCC(=O)NNC(=O)c1ccncc1,-2.91,1.0
2232,CCCCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,-6.19,1.0
2238,CCCOC(=O)Oc1ccc(NC(C)=O)cc1,-2.57,1.0
2239,CCCCC(=O)OCn1c(=O)[nH]cc(F)c1=O,-1.66,1.0
2243,O=C(O)COc1cc(Cl)c(Cl)c(Cl)c1,-2.94,1.0
2244,CCCCCC(=O)Oc1ccc(NC(C)=O)cc1,-4.14,1.0
2245,CCCCCCCCC(=O)NNC(=O)c1ccncc1,-3.52,1.0
2246,CCC(CC)C(=O)Oc1ccccc1C(=O)O,-1.84,1.0
2252,O=C(COC(=O)c1ccccc1)NC1CCCCC1,-3.9,1.0
2258,CC12CCC3C(=CCc4cc(O)ccc43)C1CCC2O,-4.4,1.0
2260,CCCCCC(=O)OCn1c(=O)[nH]cc(F)c1=O,-2.11,1.0
2266,CCCCCCCCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4C3CCC12C,-5.72,1.0
2268,CCC1(c2ccccc2)CCC(=O)N(CO)C1=O,-1.66,1.0
2271,CCCCCCCCCC(=O)NNC(=O)c1ccncc1,-4.17,1.0
2273,COCCOC(=O)Oc1ccc(NC(C)=O)cc1,-1.69,1.0
2278,Cc1nc2nc[nH]c(=O)c2nc1C,-2.29,1.0
2279,CC12CCC(=O)C=C1C=CC1C2CCC2(C)C1CCC2(O)CCC(=O)O,-5.17,1.0
2280,CC(=O)Oc1ccc2c(c1)CC(=O)N2,-1.54,1.0
2284,Oc1ccc(N=Nc2ccccc2)cc1,-3.34,1.0
2285,N=C(N)NC(=O)c1nc(Cl)c(N)nc1N,-2.87,1.0
2290,N#CC(C#N)=NNc1ccc(C(=O)CCl)cc1,-3.19,1.0
2291,CCCCCOC(=O)C(N)Cc1ccc(O)c(O)c1,-0.99,1.0
2292,CCC(CC)(C(=O)NC(N)=O)C(=O)OCc1ccccc1,-3.66,1.0
2293,CCCCCCCC(=O)Oc1ccc(NC(C)=O)cc1,-4.44,1.0
2294,CN(C(=O)COC(=O)c1ccccc1)C1CCCCC1,-3.29,1.0
2297,CCC1CCCCN1C(=O)COC(=O)c1ccccc1,-2.72,1.0
2304,CCCCCCOC(=O)Oc1ccc(NC(C)=O)cc1,-4.32,1.0
2311,Cn1cnc2[nH]c(=O)nc(NCCO)c21,0.08,1.0
2312,CNC(=O)N(C)c1nnc(C(C)(C)CCl)s1,-2.47,1.0
2317,CCCCCCCCCC(=O)Oc1ccc(NC(C)=O)cc1,-4.53,1.0
2322,Nc1ccc(C(=O)O)c(S(=O)(=O)O)c1,-1.86,1.0
2323,NC(Cc1ccc(O)c(O)c1)C(=O)OC1CCCCC1,-1.27,1.0
2324,O=C(O)COc1c(Cl)cc(Cl)c(Cl)c1Cl,-3.41,1.0
2326,CCc1nc2cnc(N)nc2nc1CC,-3.04,1.0
2328,CCc1nc2ncnc(N)c2nc1CC,-2.93,1.0
2333,Oc1ccc(N=Nc2ccccc2)c(O)c1,-3.03,1.0
2336,CCc1nc2nc[nH]c(=O)c2nc1CC,-1.91,1.0
2341,CCC1(c2ccccc2)C(=O)NC(=O)N(CO)C1=O,-1.6,1.0
2342,CC(=O)OCSc1ncnc2[nH]cnc12,-2.15,1.0
2362,CCc1nc2[nH]c(=O)nc(N)c2nc1CC,-3.55,1.0
2366,CCc1nc2[nH]c(=O)[nH]c(=O)c2nc1CC,-2.39,1.0
2367,CCCC(=O)OCSc1ncnc2[nH]cnc12,-2.69,1.0
2368,COc1cc(C=CCO)ccc1OC1OC(CO)C(O)C(O)C1O,-1.87,1.0
2382,O=C(NNC(=O)c1ccncc1)c1ccccc1,-2.54,1.0
2384,S=C=Nc1ccc2ccccc2c1Br,-4.32,1.0
2386,O=C(Cc1ccc(-c2ccccc2)cc1)OCCF,-5.01,1.0
2387,CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1,-1.53,1.0
2388,O=C(OCC(=O)N(C1CCCCC1)C1CCCCC1)c1ccccc1,-5.06,1.0
2389,CC(=O)n1cnc2c1c(=O)n(C)c(=O)n2C,-1.4,1.0
2390,S=C(N=Nc1ccccc1)NNc1ccccc1,-6.61,1.0
2391,CCCCC(=O)OCSc1ncnc2[nH]cnc12,-3.1,1.0
2394,O=C(c1ccccc1)c1cccc(N=C=S)c1,-5.4,1.0
2397,Cc1c(CC(=O)O)sc2cc(Cl)ccc12,-3.84,1.0
2400,O=C(Cc1ccccc1)NNC(=O)c1ccncc1,-2.47,1.0
2404,CCCCCC(=O)OCSc1ncnc2[nH]cnc12,-3.63,1.0
2407,Clc1cc(Cl)c(Oc2ccccc2)c(Cl)c1,-6.11,1.0
2412,Cc1ccccc1C(=O)NNC(=O)c1ccncc1,-2.73,1.0
2413,CCN1CCn2c(nc3ccccc3c2=O)C1C,-2.5,1.0
2415,CCC(=O)n1cnc2c1c(=O)n(C)c(=O)n2C,-1.1,1.0
2422,CC(c1cc2ccccc2s1)N(O)C(N)=O,-3.37,1.0
2426,CCNC(=O)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-],-3.13,1.0
2427,CSC(=O)C1(OC(C)=O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,-6.22,1.0
2428,CC(=O)Oc1ccc(NC(=O)c2ccccc2)cc1,-4.14,1.0
2429,CC1c2nc3ccccc3c(=O)n2C(C)CN1C,-2.09,1.0
2431,O=C(O)c1cc(=O)c2cc3c(cc2o1)CCCC3,-1.05,1.0
2432,O=C(Oc1cccc(N=C=S)c1)c1ccccc1,-4.85,1.0
2433,COC(=O)n1cnc2c1c(=O)n(C)c(=O)n2C,-1.24,1.0
2434,CC(C)Cc1ccc(C(C)C(=O)OCC(=O)N(C)CC(N)=O)cc1,-3.41,1.0
2436,CC(=O)OCn1cnc2c1c(=O)n(C)c(=O)n2C,-1.83,1.0
2442,CCCN1CCn2c(nc3ccccc3c2=O)C1C,-2.31,1.0
2445,CCCC(=O)n1cnc2c1c(=O)n(C)c(=O)n2C,-1.53,1.0
2447,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C,-4.24,1.0
2448,CCCNC(=O)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-],-3.89,1.0
2455,CCOC(=O)OCn1cnc2c1c(=O)n(C)c(=O)n2C,-1.86,1.0
2456,CC(C)NC(=O)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-],-3.5,1.0
2458,CCOC(=O)n1cnc2c1c(=O)n(C)c(=O)n2C,-1.65,1.0
2459,CCN1CC(C)n2c(nc3ccccc3c2=O)C1C,-2.46,1.0
2460,CC(=O)Oc1ccc(NC(=O)Nc2ccccc2)cc1,-4.44,1.0
2461,CCC(=O)OCn1cnc2c1c(=O)n(C)c(=O)n2C,-2.3,1.0
2468,O=c1ccn(CCO)c(C(O)c2ccccc2)c1O,-2.82,1.0
2471,CS(=O)(=O)Nc1nnc(S(N)(=O)=O)s1,-1.68,1.0
2473,N#CC(C#N)=NNc1ccc(N=Nc2ccccc2)cc1,-4.92,1.0
2474,Clc1ccc(Oc2cc(Cl)c(Cl)c(Cl)c2)cc1,-7.35,1.0
2475,Clc1cc(Cl)cc(Oc2ccc(Cl)c(Cl)c2)c1,-7.32,1.0
2476,CCCCC(=O)n1cnc2c1c(=O)n(C)c(=O)n2C,-2.12,1.0
2477,NC(Cc1ccc(O)c(O)c1)C(=O)OCc1ccccc1,-1.81,1.0
2482,CC(C)CNC(=O)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-],-3.85,1.0
2483,Clc1cc(Cl)cc(Oc2ccc(Cl)cc2Cl)c1,-7.14,1.0
2484,Clc1ccc(Cl)c(Oc2ccc(Cl)c(Cl)c2)c1,-7.07,1.0
2485,Clc1ccc(Oc2ccc(Cl)c(Cl)c2Cl)cc1,-7.01,1.0
2486,CCC(=O)OCC1OC(n2cc(I)c(=O)[nH]c2=O)CC1O,-2.46,1.0
2487,Clc1ccc(Oc2cc(Cl)cc(Cl)c2Cl)cc1,-7.14,1.0
2488,Clc1ccc(Oc2cccc(Cl)c2Cl)cc1Cl,-6.9,1.0
2489,Cn1c(=O)c2c(ncn2COC(=O)C(C)(C)C)n(C)c1=O,-2.17,1.0
2490,Clc1cccc(Oc2cc(Cl)c(Cl)cc2Cl)c1,-7.27,1.0
2493,Clc1cccc(Oc2ccc(Cl)c(Cl)c2Cl)c1,-7.09,1.0
2494,Clc1ccc(Oc2cc(Cl)ccc2Cl)c(Cl)c1,-6.77,1.0
2495,CCCOC(=O)n1cnc2c1c(=O)n(C)c(=O)n2C,-1.45,1.0
2498,CCCN1CC(C)n2c(nc3ccccc3c2=O)C1C,-2.24,1.0
2499,Clc1ccc(Oc2c(Cl)ccc(Cl)c2Cl)cc1,-6.64,1.0
2500,CC(C)(C)NC(=O)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-],-3.17,1.0
2501,CCCC(=O)OCn1cnc2c1c(=O)n(C)c(=O)n2C,-1.86,1.0
2503,Clc1ccccc1Oc1ccc(Cl)c(Cl)c1Cl,-6.74,1.0
2504,CC1CN(S(=O)(=O)NC(=O)NCC2CC3C=CC2C3)CCO1,-2.26,1.0
2505,Clc1cc(Oc2ccccc2)c(Cl)c(Cl)c1Cl,-7.52,1.0
2506,CCN(CC)C(=O)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-],-2.59,1.0
2509,Clc1cc(Cl)c(Oc2ccccc2)c(Cl)c1Cl,-7.06,1.0
2511,Clc1cc(Cl)c(Cl)c(Oc2ccccc2)c1Cl,-7.02,1.0
2513,CCCCOC(=O)n1cnc2c1c(=O)n(C)c(=O)n2C,-1.93,1.0
2514,CCCCC(=O)OCn1cnc2c1c(=O)n(C)c(=O)n2C,-2.37,1.0
2520,C=CC1CN2CCC1CC2C(=O)c1ccnc2ccccc12,-3.19,1.0
2526,CCCCCC(=O)OCn1cnc2c1c(=O)n(C)c(=O)n2C,-2.64,1.0
2527,CC(=O)OCSc1ncnc2c1ncn2COC(C)=O,-2.54,1.0
2529,O=C(c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-])N1CCOCC1,-2.89,1.0
2533,Cn1nc(S(N)(=O)=O)sc1=NS(C)(=O)=O,-2.05,1.0
2550,CCCCCCOC(=O)n1cnc2c1c(=O)n(C)c(=O)n2C,-3.0,1.0
2553,C#CC1(OC(=O)c2ccccc2)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,-7.75,1.0
2555,CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)COC(=O)CCC(=O)O)C2(C)C=CC(=O)C=C12,-4.2,1.0
2556,Clc1ccc(Oc2cc(Cl)c(Cl)c(Cl)c2)c(Cl)c1,-7.89,1.0
2559,Clc1cc(Cl)cc(Oc2cc(Cl)c(Cl)cc2Cl)c1,-8.06,1.0
2560,Clc1cc(Cl)c(Cl)c(Oc2ccc(Cl)c(Cl)c2)c1,-7.83,1.0
2562,Clc1cc(Cl)cc(Oc2ccc(Cl)c(Cl)c2Cl)c1,-7.86,1.0
2566,Nc1ccc(S(=O)(=O)Nc2cc[nH]c(=O)n2)cc1,-3.55,1.0
2571,Clc1ccc(Oc2c(Cl)cc(Cl)c(Cl)c2Cl)cc1,-7.77,1.0
2572,CCCCCCCC(=O)OCn1cnc2c1c(=O)n(C)c(=O)n2C,-3.45,1.0
2574,Clc1cc(Cl)c(Oc2cccc(Cl)c2Cl)cc1Cl,-7.48,1.0
2575,Clc1ccc(Cl)c(Oc2ccc(Cl)c(Cl)c2Cl)c1,-7.7,1.0
2577,Clc1cccc(Oc2ccc(Cl)c(Cl)c2Cl)c1Cl,-7.38,1.0
2580,Clc1ccc(Oc2c(Cl)ccc(Cl)c2Cl)c(Cl)c1,-7.24,1.0
2582,Clc1ccc(Oc2c(Cl)cccc2Cl)c(Cl)c1Cl,-7.23,1.0
2583,COc1ccc2cc(C(C)C(=O)OCCOC(=O)CN)ccc2c1,-1.98,1.0
2584,CN(C)S(=O)(=O)Nc1nnc(S(N)(=O)=O)s1,-2.68,1.0
2586,CCC(=O)OCSc1ncnc2c1ncn2COC(=O)CC,-2.78,1.0
2592,COc1ccc2cc(C(C)C(=O)OC(C)OC(=O)CN)ccc2c1,-2.44,1.0
2594,Cn1ccc(NS(=O)(=O)c2ccc(N)cc2)nc1=O,-2.36,1.0
2597,CC(=O)Nc1ccc(C(=O)Nc2ccc(OC(C)=O)cc2)cc1,-4.41,1.0
2603,CC1CC=CC=CC=CC=CC(OC2OC(C)C(O)C([NH3+])C2O)CC2OC(O)(CC(O)CC3OC3C=CC(=O)O1)CC(O)C2C(=O)[O-],-2.21,1.0
2604,CCCC(=O)OCSc1ncnc2c1ncn2COC(=O)CCC,-3.71,1.0
2610,CC(=O)OCn1cc(F)c(=O)n(C(=O)c2ccccc2)c1=O,-3.34,1.0
2611,Cc1ncc([N+](=O)[O-])n1CCOC(=O)c1ccc(CN2CCOCC2)cc1,-2.89,1.0
2612,Nc1ccc(S(=O)(=O)Nc2ccc(Cl)c(Cl)c2)cc1,-4.94,1.0
2613,COc1ccc(N)cc1NS(=O)(=O)c1ccc(N)cc1,-5.08,1.0
2615,CN(C)S(=O)(=O)N=c1sc(S(N)(=O)=O)nn1C,-2.7,1.0
2624,Clc1cc(Cl)c(Oc2c(Cl)ccc(Cl)c2Cl)cc1Cl,-7.88,1.0
2625,CN(CC(=O)NCCC(=O)Nc1nnc(S(N)(=O)=O)s1)C(=N)N,-1.13,1.0
2626,Cn1c(=O)c2[nH]c(C=Cc3ccccc3)nc2n(C)c1=O,-6.66,1.0
2633,Cn1c(=O)c2c(nc(-c3ccccc3)n2C)n(C)c1=O,-3.31,1.0
2634,CN(Cc1ccc(OCCN2CCOCC2)cc1)C(=O)c1ccc([N+](=O)[O-])o1,-2.29,1.0
2638,CC(C)n1ccc(NS(=O)(=O)c2ccc(N)cc2)nc1=O,-3.17,1.0
2641,CCNC(=O)Oc1cc(C=C(C#N)C(=O)N(CC)CC)cc([N+](=O)[O-])c1O,-3.18,1.0
2643,CCCCC(=O)OCSc1ncnc2c1ncn2COC(=O)CCCC,-4.33,1.0
2648,Cn1cc(C(N)=O)c(Nc2ccc(Br)cc2F)c(F)c1=O,-4.14,1.0
2649,COc1ccc2cc(C(C)C(=O)OCCOC(=O)C(N)CC(C)C)ccc2c1,-3.82,1.0
2653,CCN(CC)C(=O)CCC(=O)OCn1cnc2c1c(=O)n(C)c(=O)n2C,-1.14,1.0
2656,CCCC(=O)OCn1cc(F)c(=O)n(C(=O)c2ccccc2)c1=O,-3.73,1.0
2662,COc1ccc2cc(C(C)C(=O)OCCOC(=O)CN3CCOCC3)ccc2c1,-4.3,1.0
2665,CCCOC(=O)N1C2CN3C4=C(C(=O)C(N)=C(C)C4=O)C(COC(N)=O)C3(OC)C21,-3.48,1.0
2669,Cn1c(=O)c2c(nc(C=Cc3ccccc3)n2C)n(C)c1=O,-5.55,1.0
2692,CCN(CC)C(=O)NC1C=C2c3cccc4[nH]c(Br)c(c34)CC2N(C)C1,-4.38,1.0
2702,CC(C)OC(=O)CC(C(=O)OC(C)C)S(=O)(=O)c1ccc([N+](=O)[O-])cc1,-4.29,1.0
2705,CCn1ccc(NS(=O)(=O)c2ccc(NC(C)=O)cc2)nc1=O,-2.71,1.0
2706,CCc1nnc(NS(=O)(=O)c2ccc(NC(C)=O)cc2)s1,-3.4,1.0
2708,CONC(=O)c1cn(C)c(=O)c(C)c1Nc1ccc(Br)cc1F,-3.28,1.0
2719,CN(C)Cc1ccc(C(=O)OCCOCn2cnc3c(=O)[nH]c(N)nc32)cc1,-2.47,1.0
2722,CC(C(=O)OCC(=O)N(C)CC(N)=O)c1cccc(C(=O)c2ccccc2)c1,-2.42,1.0
2725,CCONC(=O)c1cn(C)c(=O)c(C)c1Nc1ccc(Br)cc1F,-3.82,1.0
2728,Nc1ccc(S(=O)(=O)Nc2ccc([N+](=O)[O-])cc2Br)cc1,-4.78,1.0
2738,NS(=O)(=O)c1nnc(NS(=O)(=O)Cc2ccccc2)s1,-2.7,1.0
2739,COC(=O)C(=Cc1ccccc1)S(=O)(=O)c1ccc([N+](=O)[O-])cc1,-4.57,1.0
2740,CC1(O)CC(c2ccc(Cl)cc2)c2c(c3ccccc3oc2=O)O1,-5.84,1.0
2742,Cc1c(Nc2ccc(Br)cc2F)c(C(=O)NOCCO)cn(C)c1=O,-2.96,1.0
2743,NCC(=O)NCC(=O)OCCOc1ccc2nc(S(N)(=O)=O)sc2c1,-1.3,1.0
2744,Cc1ccc(S(=O)(=O)Nc2nnc(S(N)(=O)=O)s2)cc1,-1.22,1.0
2751,Nc1cccc(S(=O)(=O)Nc2nnc(S(N)(=O)=O)s2)c1,-1.54,1.0
2753,c1ccc2c(c1)ccc1[nH]c3ccc4ccccc4c3c12,-6.62,1.0
2756,CC1(C)SC2C(NC(=O)C(N)c3ccc(N)cc3)C(=O)N2C1c1nnn[nH]1,-1.57,1.0
2757,NS(=O)(=O)c1nnc(NC(=O)c2c(F)c(F)c(F)c(F)c2F)s1,-1.37,1.0
2759,CCCN(CCC)Cc1cccc(C(=O)OCCOCn2cnc3c(=O)[nH]c(N)nc32)c1,-0.35,1.0
2763,COc1ccc(S(=O)(=O)Nc2nnc(S(N)(=O)=O)s2)cc1,-2.25,1.0
2766,Cc1ccc(S(=O)(=O)N=c2sc(S(N)(=O)=O)nn2C)cc1,-2.84,1.0
2768,COc1ccc2cc(C(C)C(=O)OCCOC(=O)C(N)Cc3ccccc3)ccc2c1,-3.75,1.0
2771,Nc1ccc(S(=O)(=O)Nc2ccn(Cc3ccccc3)c(=O)n2)cc1,-4.8,1.0
2772,Cn1nc(S(N)(=O)=O)sc1=NS(=O)(=O)c1ccc(F)cc1,-2.03,1.0
2774,CCN(C(=O)CNC)C1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,-1.21,1.0
