,C_ID,Name,InChIKey,SMILES,CAS,LogS
7943,C-7944,,DZGWFCGJZKJUFP-UHFFFAOYSA-N,NCCc1ccc(cc1)O,,-1.12
7944,C-7945,,QRMNMQPMRJCVMQ-UHFFFAOYSA-N,Clc1cccnc1OCCCNCCSS(=O)(=O)O,,-1.119843656
7945,C-7946,,GQKJIYAQMYZWPY-UHFFFAOYSA-N,Clc1ccc(nc1)OCCCNCCSS(=O)(=O)O,,-1.119843656
7946,C-7947,,QGOXHXFKOTUXNE-UHFFFAOYSA-N,CCC(COC(=O)N)COC(=O)NC,,-1.119779333
7947,C-7948,,RRBSZTYIWIHPST-UHFFFAOYSA-N,OCC(Cn1c(=O)c2n(C)cnc2n(c1=O)C)O,,-1.11969682
7948,C-7949,,OOQWOQSMHKWCEB-XOZOLZJESA-N,C[C@@H]1N(C)CCO[C@H]1c1ccccc1.Cl,,-1.119377938
7949,C-7950,,PVDMXWQWDSFJFI-BBJSDXRSSA-O,CCCCCCOCN1C=C[NH+](/C/1=C/[NH+]=O)C.[Cl-],,-1.119303278
7950,C-7951,,FBIVTBYHXAWRQD-UHFFFAOYSA-N,CCC(C#CCl)(C=C)O,,-1.118769631
7951,C-7952,,VXTWEDPZMSVFEF-UHFFFAOYSA-N,NNC(Cc1ccccc1)C,,-1.115289763
7952,C-7953,,HAWPXGHAZFHHAD-UHFFFAOYSA-N,ClCCN(CCCl)C,,-1.114082527
7953,C-7954,,YHAHUGQQOBPXOZ-UIPPETONSA-N,NC(=O)OC[C@@H]1N=C(N)N2[C@@]3([C@H]1NC(=N3)N)C(O)(O)CC2.Cl.Cl,,-1.111844675
7954,C-7955,,NEEHYRZPVYRGPP-IYEMJOQQSA-L,OC[C@H]([C@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O.OC[C@H]([C@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O.[Ca+2],,-1.111399785
7955,C-7956,,ZEKZLJVOYLTDKK-UHFFFAOYSA-N,CCn1cc(C(=O)O)c(=O)c2c1c(F)c(N1CCNC(C1)C)c(c2)F,,-1.110697261
7956,C-7957,,NIKKSNUDXYPTRO-UHFFFAOYSA-N,COc1ncc2c(n1)nccn2,,-1.11
7957,C-7958,,KCCOKUSVNPDIBJ-UHFFFAOYSA-N,COc1ncnc2c1nccn2,,-1.11
7958,C-7959,,PFNHSEQQEPMLNI-LURJTMIESA-N,CCC[C@@H](CO)C,,-1.11
7959,C-7960,,QZTMHCLQBRFNOF-UHFFFAOYSA-N,NNC(=O)c1cc(Cl)nc(c1)Cl,,-1.109802048
7960,C-7961,,GSDSWSVVBLHKDQ-UHFFFAOYSA-N,CN1CCN(CC1)c1c(F)cc2c3c1OCC(n3cc(c2=O)C(=O)O)C,,-1.106783532
7961,C-7962,,HBSCPBXJXNOCOA-UHFFFAOYSA-N,CC1NCCOC1c1ccccc1.Clc1[nH]c2c(n1)n(C)c(=O)n(c2=O)C,,-1.105988114
7962,C-7963,,KUMCLYGZVRXJMG-UHFFFAOYSA-N,CCC1(CC)C(=O)NC(=O)NC1=S,,-1.105685885
7963,C-7964,,VMXUWOKSQNHOCA-UKTHLTGXSA-N,CN/C(=C\[N+](=O)[O-])/NCCSCc1ccc(o1)CN(C)C,,-1.105494977
7964,C-7965,,KGIFNEFQLJMDQJ-UHFFFAOYSA-N,CN1C(C)(C)CCC1(C)C,,-1.104690074
7965,C-7966,,UEJSSZHHYBHCEL-UHFFFAOYSA-N,Nc1ccc(cc1)S(=O)(=O)[N-]c1ncccn1.[Ag+],,-1.104127298
7966,C-7967,,LZMATGARSSLFMQ-UHFFFAOYSA-N,CC(NC(=O)N)C,,-1.103387217
7967,C-7968,,ITIMVGQIEWDPHB-UHFFFAOYSA-N,[O-][N+](=O)c1nccn1CC(=O)NCC(CO)O,,-1.101975835
7968,C-7969,,UZJLYRRDVFWSGA-UHFFFAOYSA-N,CC(=O)NCc1ccccc1,,-1.10149852
7969,C-7970,,NYGBABLOVPPBIK-UHFFFAOYSA-N,CCC[NH2+]C(C(c1ccccc1)O)C.[Cl-],,-1.101180351
7970,C-7971,,DBMBOQURAYUHGJ-UHFFFAOYSA-N,CCCC(C(c1ccccc1)O)[NH2+]C.[Cl-],,-1.101180351
7971,C-7972,,LWBDLDRSUCFTEB-JLHYYAGUSA-N,O=C(c1ccccc1)/C=N/N1CCOCC1,,-1.100920088
7972,C-7973,,XYPQGNNSAIEXIS-UHFFFAOYSA-N,CNC(=O)Oc1cccc(c1)[N+](CC)(CC)C.[I-],,-1.100474282
7973,C-7974,,BWPMHDNLIGQVLN-UHFFFAOYSA-N,ClCC(=O)Nc1ccc(cc1)[As](=O)(O)O,,-1.100303971
7974,C-7975,,BMVXCPBXGZKUPN-UHFFFAOYSA-N,CCCCCCN,,-1.1
7975,C-7976,,LCPDWSOZIOUXRV-UHFFFAOYSA-N,OC(=O)COc1ccccc1,,-1.1
7976,C-7977,,ZAFNJMIOTHYJRJ-UHFFFAOYSA-N,CC(OC(C)C)C,,-1.1
7977,C-7978,,WQOSZFNCFHKQTA-UHFFFAOYSA-N,OS(=O)(=O)O.CCOC(=O)N1CCN(CC1)C(=N)N,,-1.099925289
7978,C-7979,,OJCZPLDERGDQRJ-UHFFFAOYSA-N,OC(=O)C(CC(=O)O)(CC(=O)O)O.COCC1(CCN(CC1)CCc1cccs1)N(c1ccccc1)C(=O)CC,,-1.09967839
7979,C-7980,,VMQHGBUSMBFWHN-UHFFFAOYSA-N,NCCCCNC(=O)c1ccccc1,,-1.098918242
7980,C-7981,,UQCNKQCJZOAFTQ-ISWURRPUSA-N,O=C1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)C)ccc1O)O,,-1.098667521
7981,C-7982,,OVRNILYWDQLUFB-UHFFFAOYSA-N,COc1c(OC)cccc1C(=O)OCCN(C)C.Cl,,-1.098420473
7982,C-7983,,XCENPWBBAXQVCG-UHFFFAOYSA-N,O=CC1(CCNCC1)c1ccccc1,,-1.098077299
7983,C-7984,,NDVWOBYBJYUSMF-UHFFFAOYSA-N,CC1CCCCC1O,,-1.096674271
7984,C-7985,,BOKLXRSOBOAPTP-UHFFFAOYSA-N,COC(=O)C(=O)N1C2CCC1CN(C2)C,,-1.096396711
7985,C-7986,,UCAGLBKTLXCODC-UHFFFAOYSA-N,OC(=O)c1ccc(cc1)S(=O)(=O)N,,-1.095715812
7986,C-7987,,HJLSLZFTEKNLFI-UHFFFAOYSA-N,CCS(=O)(=O)CCn1c(C)ncc1[N+](=O)[O-],,-1.095190428
7987,C-7988,,OQNKZWDYYSHLPO-UHFFFAOYSA-N,NNC(=O)CC(C)C,,-1.094957236
7988,C-7989,,AUFSOOYCQYDGES-UHFFFAOYSA-N,CNCC(c1ccccc1)C,,-1.094695264
7989,C-7990,,IQYJSKNHDZZDGA-UHFFFAOYSA-N,COc1cccccc1=O,,-1.092624929
7990,C-7991,,GZFGOTFRPZRKDS-UHFFFAOYSA-N,Oc1ccc(cc1)Br,,-1.09
7991,C-7992,,RDHPKYGYEGBMSE-UHFFFAOYSA-N,CCBr,,-1.09
7992,C-7993,,UUQQOJIPZZOPGZ-UHFFFAOYSA-N,NCCCCCCCF,,-1.087110363
7993,C-7994,,UEEYLGDMBFXUIB-UHFFFAOYSA-N,CN1CC2CCC(C1C)C2,,-1.086865401
7994,C-7995,,DZDXQECBERXVDV-UHFFFAOYSA-M,CCN(C(=S)[S-])CC.[Tl+],,-1.084936038
7995,C-7996,,LAQPNDIUHRHNCV-UHFFFAOYSA-N,N#Cc1cccc(c1)C#N,,-1.084823773
7996,C-7997,,WVGCPEDBFHEHEZ-UHFFFAOYSA-N,Brc1c[nH]nc1,,-1.084458128
7997,C-7998,,VSRBKQFNFZQRBM-UHFFFAOYSA-N,CCCCCC(N)C,,-1.08439897
7998,C-7999,,XGXDBLPZUSKNSA-SCZZXKLOSA-N,C[C@@H]1C[C@@H](C(=O)N1c1ccccc1)N,,-1.083415882
7999,C-8000,,FQJXITFHANYMET-UHFFFAOYSA-N,CCCCCOCC(CO)O,,-1.083023693
8000,C-8001,,NNBFNNNWANBMTI-UHFFFAOYSA-M,[O-]S(=O)(=O)O.CCN(c1ccc(cc1)/C(=C/1\C=CC(=[N+](CC)CC)C=C1)/c1ccccc1)CC,,-1.08156243
8001,C-8002,,UBSPKGKFFQKZJB-UHFFFAOYSA-N,COC(=O)CCC[N+](=O)[O-],,-1.081341404
8002,C-8003,,YBRQEOLOGGLDGM-UHFFFAOYSA-M,CCCCCCCCCCCC[N+](CCO)(CCO)C.[Cl-],,-1.080720355
8003,C-8004,,KRIMXCDMVRMCTC-UHFFFAOYSA-N,CCCCC(O)(C)C,,-1.08
8004,C-8005,,QQONPFPTGQHPMA-UHFFFAOYSA-N,CC=C,,-1.08
8005,C-8006,,NGXUUAFYUCOICP-UHFFFAOYSA-N,CCn1c(=O)n(CC=C)c(cc1=O)N,,-1.079942733
8006,C-8007,,OKFRDMBIDGPCCX-UHFFFAOYSA-N,OC(=O)C(OC1CCCCC1)(C)C,,-1.079766938
8007,C-8008,,MUCZHBLJLSDCSD-UHFFFAOYSA-N,CC(OP(=O)(OC(C)C)F)C,,-1.077643927
8008,C-8009,,FAKRSMQSSFJEIM-RQJHMYQMSA-N,SC[C@H](C(=O)N1CCC[C@H]1C(=O)O)C,,-1.07623908
8009,C-8010,,QCDYQQDYXPDABM-UHFFFAOYSA-N,Oc1cc(O)cc(c1)O,,-1.075447104
8010,C-8011,,MNAHXOPJHCWFKN-JRUHLWALSA-N,O=[NH+]/C=c\1/n(COCCCc2ccccc2)ccn1C.[Cl-],,-1.075098605
8011,C-8012,,MCBNZMRZUYBCAD-MWMYENNMSA-N,CC(CC(C)(C)C)OCn1ccn(/c/1=C/[NH+]=O)C.[Cl-],,-1.074714534
8012,C-8013,,GHASVSINZRGABV-UHFFFAOYSA-N,Fc1c[nH]c(=O)[nH]c1=O,,-1.0700001
8013,C-8014,,XVTZQNZGUDNVOW-UHFFFAOYSA-N,CN(C1CN(C(=O)C1)c1ccccc1)C,,-1.064698278
8014,C-8015,,YJQYMUPERFRTJO-UHFFFAOYSA-N,[O-][N+](=O)/N=C(/n1nc(cc1C)C)\N,,-1.064199653
8015,C-8016,,UNEPJNUFVDMRKA-UHFFFAOYSA-N,CCCC(CCC)[NH3+].[Cl-],,-1.063651269
8016,C-8017,,AOZOQYULWUHLSQ-UHFFFAOYSA-N,CCOP(=O)(OP(=O)(N(C)C)N(C)C)OCC,,-1.063526289
8017,C-8018,,IZTQPCTXSWRFSB-UHFFFAOYSA-N,CCOP(=O)(N(C)C)OP(=O)(N(C)C)OCC,,-1.063526289
8018,C-8019,,RKSKSWSMXZYPFW-UHFFFAOYSA-N,OC(=O)C(CC(=O)O)NCc1ccccc1,,-1.063191359
8019,C-8020,,POZZPXLZWADZGS-UHFFFAOYSA-M,CCCCCCC(=O)Oc1cccc(c1)[N+](C)(C)C.[Br-],,-1.061257005
8020,C-8021,,RKMGAJGJIURJSJ-UHFFFAOYSA-N,CC1(C)CCCC(N1)(C)C,,-1.06046117
8021,C-8022,,ISPYQTSUDJAMAB-UHFFFAOYSA-N,Oc1ccccc1Cl,,-1.0599999
8022,C-8023,,WSLDOOZREJYCGB-UHFFFAOYSA-N,ClCCCl,,-1.0599999
8023,C-8024,,HJOVHMDZYOCNQW-UHFFFAOYSA-N,CC1=CC(=O)CC(C1)(C)C,,-1.0599999
8024,C-8025,,FUZZWVXGSFPDMH-UHFFFAOYSA-N,CCCCCC(=O)O,,-1.0599999
8025,C-8026,,HRYZWHHZPQKTII-UHFFFAOYSA-N,CCCl,,-1.0599999
8026,C-8027,,BCJMNZRQJAVDLD-CQRYIUNCSA-N,C/C=C\1/C[C@@H](C)[C@](O)(CO)C(=O)OCC2=CCN3[C@H]2[C@H](OC1=O)CC3,,-1.05739082
8027,C-8028,,WFLFOFDFIHOEFA-UHFFFAOYSA-N,OCC(COc1ccc(cc1C)N)O,,-1.056935657
8028,C-8029,,WRIAZWHRIAAAMU-UHFFFAOYSA-N,CCC=C(COC(=O)N)COC(=O)N,,-1.055382648
8029,C-8030,,XNSAINXGIQZQOO-SRVKXCTJSA-N,O=C1CC[C@H](N1)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N)Cc1[nH]cnc1,,-1.051320345
8030,C-8031,,MYWUZJCMWCOHBA-UHFFFAOYSA-N,CNC(Cc1ccccc1)C,,-1.050024869
8031,C-8032,,WRLGYAWRGXKSKG-UHFFFAOYSA-M,CCC1(C(=O)NC(=NC1=O)[O-])c1ccccc1.[Na+],,-1.049185548
8032,C-8033,,LCGFVWKNXLRFIF-UHFFFAOYSA-N,NC1CCc2c(C1)cccc2,,-1.044118093
8033,C-8034,,MFOCDFTXLCYLKU-CMPLNLGQSA-N,C[C@@H]1N(C)CCO[C@H]1c1ccccc1,,-1.043358872
8034,C-8035,,MYSWGUAQZAJSOK-UHFFFAOYSA-N,Fc1cc2c(cc1N1CCNCC1)n(cc(c2=O)C(=O)O)C1CC1,,-1.043161762
8035,C-8036,,WCJHPDVYERQRGZ-UHFFFAOYSA-N,CCN(C(=O)N1CCN(CC1)C)CC.Cl,,-1.040024294
8036,C-8037,,LPAGFVYQRIESJQ-UHFFFAOYSA-N,c1ccc2c(c1)NCC2,,-1.04
8037,C-8038,,XRMVWAKMXZNZIL-UHFFFAOYSA-N,CCC(CO)(C)C,,-1.04
8038,C-8039,,LOMFXRJCLQQSJH-UHFFFAOYSA-N,OCC1COC(O1)(C)CCl,,-1.039834016
8039,C-8040,,GUCPYIYFQVTFSI-UHFFFAOYSA-N,COc1ccc(cc1)C(=O)N,,-1.038943177
8040,C-8041,,BNTXITGTFRZWPE-UHFFFAOYSA-N,OC(c1ccccc1)C(NC(C)C)C.Cl,,-1.036969284
8041,C-8042,,ZNQJFIFFHMOZQQ-UHFFFAOYSA-N,CN1CCc2c(C1)cccc2.Cl,,-1.036172802
8042,C-8043,,DLWOTOMWYCRPLK-UVTDQMKNSA-N,COC1=C(OC)C=C/C(=c\2/c(N)c([nH]c(c2C)C(=O)O)c2ccc3c(n2)C(=O)C(=C(C3=O)OC)N)/C1=O,,-1.036168675
8043,C-8044,,NQPJDJVGBDHCAD-UHFFFAOYSA-N,O=C1NCCCN1,,-1.033914192
8044,C-8045,,IKVCCOSAYBITFB-UHFFFAOYSA-N,NNc1nnc(c2c1cccc2)NN.Cl,,-1.033170918
8045,C-8046,,ICGLPKIVTVWCFT-UHFFFAOYSA-N,NNS(=O)(=O)c1ccc(cc1)C,,-1.032001208
8046,C-8047,,VKPLPDIMEREJJF-UHFFFAOYSA-N,COc1cccc(c1)C(=O)N,,-1.030540227
8047,C-8048,,RZVAJINKPMORJF-UHFFFAOYSA-N,CC(=O)Nc1ccc(cc1)O,,-1.03
8048,C-8049,,FICAQKBMCKEFDI-UHFFFAOYSA-N,Cc1onc(c1)C,,-1.029065931
8049,C-8050,,QARRCHMPOZWNED-UHFFFAOYSA-N,CC1CCCC(N1)(C)C,,-1.029045979
8050,C-8051,,SQMCFUSVGSBKFK-UHFFFAOYSA-N,O=C1NC(=O)C(C(=O)N1C)(C)C1=CCCCC1.[Na+],,-1.028130901
8051,C-8052,,IJHNSHDBIRRJRN-UHFFFAOYSA-N,CN(CCC(c1ccccn1)c1ccccc1)C,,-1.028082953
8052,C-8053,,YFESJHPTNWYOCO-UHFFFAOYSA-N,OCC(CCl)(CCl)CO,,-1.027810418
8053,C-8054,,IVKQLFYZTJODMJ-UHFFFAOYSA-N,CNCCc1c[nH]c2c1cccc2.Cl,,-1.027009651
8054,C-8055,,DPWPWRLQFGFJFI-UHFFFAOYSA-N,CN(Cc1ccccc1)CC#C,,-1.026518509
8055,C-8056,,FSODIQQHMZLLSA-UHFFFAOYSA-N,Nc1ccc(cc1)C(=O)Nc1ncc[nH]1,,-1.024784296
8056,C-8057,,DRLZGRQTCWVOKV-UHFFFAOYSA-N,CC(Cc1cc(C)c(c(c1)C)O)N.Cl,,-1.024262237
8057,C-8058,,MLAWCOBYMMKWMA-NSLJXJERSA-N,O/N=C/1\CCC/C(=N\O)/C1=O,,-1.023255269
8058,C-8059,,RSQUAQMIGSMNNE-UHFFFAOYSA-N,O=C1Cc2c(N1C)cccc2,,-1.018620834
8059,C-8060,,XEIDPXZIMOWYQI-UHFFFAOYSA-N,Nc1ccc2c(c1)CON(C2)C(=O)C,,-1.016622326
8060,C-8061,,USAHOPJHPJHUNS-IFCNUISUSA-N,OS(=O)(=O)O.O[C@H]1C=C[C@@H]2[C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)C)ccc1O.O[C@H]1C=C[C@@H]2[C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)C)ccc1O,,-1.015709276
8061,C-8062,,RTZZCYNQPHTPPL-UHFFFAOYSA-N,Oc1cccc(c1)[N+](=O)[O-],,-1.01
8062,C-8063,,AVMSWPWPYJVYKY-UHFFFAOYSA-N,O=COCC(C)C,,-1.01
8063,C-8064,,IWVCMVBTMGNXQD-PXOLEDIWSA-N,OC(COc1cccc2c1C[C@H](O)[C@@H](C2)O)CNC(C)(C)C	,,-1.01
8064,C-8065,,WSHYKIAQCMIPTB-UHFFFAOYSA-M,CC(=O)CC(c1c(=O)oc2c(c1[O-])cccc2)c1ccccc1.[K+],,-1.00940702
8065,C-8066,,IYTZFCYXBYJPPR-UHFFFAOYSA-N,N#CCn1c(C)ncc1[N+](=O)[O-],,-1.008286602
8066,C-8067,,PFQDPIRIPKGLJL-UHFFFAOYSA-N,C[NH+](CCOC(=O)COc1ccccc1)C.[Cl-],,-1.007981952
8067,C-8068,,LWCIBYRXSHRIAP-UHFFFAOYSA-N,OCC(COCc1ccccc1)O,,-1.007740604
8068,C-8069,,CKPOISPEUWPZBX-UHFFFAOYSA-N,CCC(NC)(CC)C.Cl,,-1.007736296
8069,C-8070,,DTVKHGYUYWRPAS-UHFFFAOYSA-N,CCNC(CC)(C)C.Cl,,-1.007736296
8070,C-8071,,RHZBRCQIKQUQHQ-UHFFFAOYSA-N,ClC(=O)CN1C(=O)c2c(C1=O)cccc2,,-1.007072425
8071,C-8072,,BCKXMQIYWWTZDP-UHFFFAOYSA-N,CNC(=O)c1ccccc1O,,-1.006264951
8072,C-8073,,PQLXJCRFZCRBNF-UHFFFAOYSA-N,OCCNc1ccccc1.Cl,,-1.00412133
8073,C-8074,,VOBHRQFELWTZFS-AWLRYRRCSA-K,O=C1/C(=N\Nc2ccc(c3c2cccc3)S(=O)(=O)[O-])/c2ccc(cc2C=C1S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+].[Na+],,-1.003217035
8074,C-8075,,MTEQLYDOCFPCAX-UHFFFAOYSA-N,Clc1nccc(n1)N(C)C,,-1.001659316
8075,C-8076,,PINNQKFNRKECFX-UHFFFAOYSA-N,CCNc1nncs1,,-1.000608932
8076,C-8077,,CRPNQSVBEWWHIJ-UHFFFAOYSA-N,O=Cc1ccc(c(c1O)O)O,,-1.000341097
8077,C-8078,,INQOMBQAUSQDDS-UHFFFAOYSA-N,CI,,-1.0
8078,C-8079,,JFDZBHWFFUWGJE-UHFFFAOYSA-N,N#Cc1ccccc1,,-1.0
8079,C-8080,,KYWJZCSJMOILIZ-ZETCQYMHSA-N,CCC[C@](CC)(O)C,,-1.0
8080,C-8081,,UVRGEKVEVCNKET-UHFFFAOYSA-N,OCC(CNc1ccc(cc1)C)O,,-0.998170684
8081,C-8082,,RQWQIVXLPCFXCO-OWOJBTEDSA-N,OCN(c1ncc(nn1)/C=C/c1ccc(o1)[N+](=O)[O-])CO,,-0.997399729
8082,C-8083,,VNDHYTGVCGVETQ-UHFFFAOYSA-N,NC(=O)c1ccc(cc1)F,,-0.99389065
8083,C-8084,,FIIUIEQMEKWLPT-UHFFFAOYSA-N,OCCn1c(C)cnc1[N+](=O)[O-],,-0.993842433
8084,C-8085,,UGWULZWUXSCWPX-UHFFFAOYSA-N,O=C1CNC(=S)N1,,-0.993092336
8085,C-8086,,UIGROZQTAVYLMH-UHFFFAOYSA-N,CN1CCOC(C1)(O)c1ccccc1.Cl,,-0.993067687
8086,C-8087,,UZECCNDOASGYNH-UHFFFAOYSA-N,N#Cc1ccc(cc1)S(=O)(=O)N,,-0.991729342
8087,C-8088,,DJWYOLJPSHDSAL-ROUUACIJSA-N,OCC([C@H](C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)[C@@H](C(CO)(C)C)O)O)(C)C,,-0.990949029
8088,C-8089,,AZQWKYJCGOJGHM-UHFFFAOYSA-N,O=C1C=CC(=O)C=C1,,-0.99000001
8089,C-8090,,CXBDYQVECUFKRK-UHFFFAOYSA-N,CCCCOC,,-0.99000001
8090,C-8091,,GNXFOGHNGIVQEH-QMMMGPOBSA-N,COc1ccccc1OC[C@@H](COC(=O)N)O,,-0.99000001
8091,C-8092,,WINXNKPZLFISPD-UHFFFAOYSA-M,O=C1[N-]S(=O)(=O)c2c1cccc2.[Na+],,-0.989879725
8092,C-8093,,FXNYSZHYMGWWEZ-UHFFFAOYSA-N,Cn1c(=O)n(CC(=C)C)c(cc1=O)N,,-0.989498762
8093,C-8094,,FFKUDWZICMJVPA-UHFFFAOYSA-N,OC(=O)c1ccccc1OP(=O)(O)O,,-0.987441311
8094,C-8095,,FKJIJBSJQSMPTI-CAOXKPNISA-M,[O-]C(=O)CC[C@H]([C@H]1CC[C@@H]2[C@]1(C)C(=O)C[C@H]1[C@H]2C(=O)C[C@H]2[C@]1(C)CCC(=O)C2)C.[Na+],,-0.987409557
8095,C-8096,,UVDDFTZLVFIQFL-VOTSOKGWSA-N,ONC(=O)/C=C/c1ccccc1,,-0.987346975
8096,C-8097,,XKBBLYSGQCPRSO-UHFFFAOYSA-N,COCCNCC(C(Oc1ccccc1)(C)C)O,,-0.987066687
8097,C-8098,,AITDPMAXOVTSTP-UHFFFAOYSA-N,N(Cc1ccccc1)CCNCc1ccccc1.O=C1NC(C(C1C(=O)C)O)C(C)(C)C.O=C1NC(C(C1C(=O)C)O)C(C)(C)C,,-0.986513471
8098,C-8099,,SDNGTEVPTBGTKK-UHFFFAOYSA-N,CN(CCC(=O)c1ccc(cc1)C)C.Cl,,-0.986356179
8099,C-8100,,JLDCNMJPBBKAHH-UHFFFAOYSA-N,Nc1ccc(cc1)S(=O)(=O)[N-]c1ncccn1.[Na+],,-0.98627433
8100,C-8101,,JXDYKVIHCLTXOP-UHFFFAOYSA-N,O=C1C(=O)Nc2c1cccc2,,-0.983871053
8101,C-8102,,JOLPMPPNHIACPD-ZZXKWVIFSA-N,OC(=O)/C=C/c1ccc(cc1)N,,-0.982207335
8102,C-8103,,OTXSBWFUHZIFLR-UHFFFAOYSA-N,Cc1cccc(c(=O)c1)O,,-0.981729269
8103,C-8104,,XLAOKZDOZHZWBK-UHFFFAOYSA-N,CC(Cc1ccc2c(c1)OCO2)N.Cl,,-0.981621316
8104,C-8105,,DGXWNDGLEOIEGT-UHFFFAOYSA-N,CC(Cc1ccc(cc1)F)N,,-0.981138783
8105,C-8106,,RBQOQRRFDPXAGN-UHFFFAOYSA-N,CCCn1cnc2c1c(=O)n(CCCCC(=O)C)c(=O)n2C,,-0.981090588
8106,C-8107,,CHMBIJAOCISYEW-UHFFFAOYSA-N,CC(=O)Nc1ccc(cc1)N,,-0.98000002
8107,C-8108,,GWIJGCIVKLITQK-UHFFFAOYSA-N,Nc1ccc(cc1)S(=O)(=O)[N-]c1nccs1.[Na+],,-0.979044336
8108,C-8109,,FGOFNVXHDGQVBG-UHFFFAOYSA-N,COc1ccccc1NC(=O)C,,-0.978689532
8109,C-8110,,JZWFDVDETGFGFC-UHFFFAOYSA-N,CC(=O)NC(=O)c1ccccc1O,,-0.978427093
8110,C-8111,,WPFYQSJKOJNEMK-UHFFFAOYSA-N,O=C1C2C3CCC(C2C(=O)N1c1ccccc1C)O3,,-0.977451928
8111,C-8112,,HDJLSECJEQSPKW-UHFFFAOYSA-N,COC(=O)c1ccco1,,-0.976248745
8112,C-8113,,FCPZQUBCYSQZFZ-FEXGMLSNSA-N,O=[NH+]/C=c/1\n(COC/C=C\c2ccccc2)ccn1C.[Cl-],,-0.974886803
8113,C-8114,,UZLYOWSQVRAOBL-UHFFFAOYSA-M,Oc1cccc(c1)C(=O)[O-].[Na+],,-0.973953261
8114,C-8115,,OSIGAIXSSYAHEG-UHFFFAOYSA-N,Nc1ccc2c(c1)ccc(=O)o2.Cl,,-0.973607205
8115,C-8116,,IHONYPFTXGQWAX-UHFFFAOYSA-N,COc1ccccc1OCC(=O)O,,-0.972239553
8116,C-8117,,GRVMJKAAXNELJW-UHFFFAOYSA-N,CCC(c1ccccc1)N.Cl,,-0.972238258
8117,C-8118,,PSQIKYRNQLTHDK-UHFFFAOYSA-N,CC(=O)Nc1n[nH]c(cc1=O)C,,-0.971028594
8118,C-8119,,IDYZIJYBMGIQMJ-UHFFFAOYSA-N,CCn1cc(C(=O)O)c(=O)c2c1nc(N1CCNCC1)c(c2)F,,-0.970168775
8119,C-8120,,RYYVLZVUVIJVGH-UHFFFAOYSA-N,Cn1cnc2c1c(=O)n(C)c(=O)n2C,,-0.97000003
8120,C-8121,,XRECTZIEBJDKEO-UHFFFAOYSA-N,Nc1nc(=O)[nH]cc1F,,-0.97000003
8121,C-8122,,GWOFUCIGLDBNKM-UHFFFAOYSA-N,OCC(COC(=O)c1ccccc1Nc1ccnc2c1ccc(c2)Cl)O,,-0.969421725
8122,C-8123,,CUSYXOQIPLRISK-UHFFFAOYSA-N,[O-][N+](=O)CCCC(=O)N,,-0.968676934
8123,C-8124,,INSXAGGBFMXUIH-UHFFFAOYSA-N,CS(=O)(=O)O.CNCC(c1cccc(c1)NS(=O)(=O)C)O,,-0.968519948
8124,C-8125,,SGZRQMALQBXAIQ-UHFFFAOYSA-N,CC(Cc1ccc(cc1)O)NCC(c1cc(O)cc(c1)O)O.Br,,-0.967636128
8125,C-8126,,BJYBJYYHZYGRIW-UHFFFAOYSA-L,CC[N+](CC[N+]1(C)Cc2c(C1)c(Cl)c(c(c2Cl)Cl)Cl)(CC)C.[I-].[I-],,-0.966067793
8126,C-8127,,VNGUYOQHHPRKLZ-UHFFFAOYSA-N,COc1c(cccc1OC)CC(N)C.Cl,,-0.963562979
8127,C-8128,,UVKXJAUUKPDDNW-NSCUHMNNSA-N,C/C=C/CC#N,,-0.95999998
8128,C-8129,,KXDAEFPNCMNJSK-UHFFFAOYSA-N,NC(=O)c1ccccc1,,-0.95999998
8129,C-8130,,FUSGACRLAFQQRL-UHFFFAOYSA-N,CCN(C(=O)N)N=O,,-0.95999998
8130,C-8131,,DKMROQRQHGEIOW-UHFFFAOYSA-N,CCOC(=O)CCC(=O)OCC,,-0.95999998
8131,C-8132,,RGHHSNMVTDWUBI-UHFFFAOYSA-N,O=Cc1ccc(cc1)O,,-0.95999998
8132,C-8133,,QYKIQEUNHZKYBP-UHFFFAOYSA-N,C=COC=C,,-0.959735935
8133,C-8134,,FJVAQPINJBFBLI-UHFFFAOYSA-N,Cn1cnc2c(c1=O)cccc2,,-0.959331577
8134,C-8135,,IBHWREHFNDMRPR-UHFFFAOYSA-N,Oc1cc(O)c(c(c1)O)C(=O)O,,-0.958913768
8135,C-8136,,GPDXFYPVHRESMA-UHFFFAOYSA-N,Oc1cc(C(=O)O)c(cc1O)O,,-0.958913768
8136,C-8137,,NHYQQYMSESLQDX-UHFFFAOYSA-N,N#Cc1ncnc2c1[nH]cn2,,-0.95762225
8137,C-8138,,YCDXXCPZKJPBTE-UHFFFAOYSA-N,FCCSC#N,,-0.957268675
